date,opposition,shirt,player,started,minutes
13/11/2020,Ireland,17,Wyn Jones,n,41
13/11/2020,Ireland,1,Rhys Carre,y,39
13/11/2020,Ireland,19,Jake Ball,n,28
13/11/2020,Ireland,11,Josh Adams,y,80
21/11/2020,Georgia,12,Johnny Williams,y,80
21/11/2020,Georgia,17,Nicky Smith,n,13
21/11/2020,Georgia,14,Johnny McNicholl,y,43
21/11/2020,Georgia,8,Aaron Wainwright,y,80
21/11/2020,Georgia,3,Samson Lee,y,63
21/11/2020,Georgia,15,Liam Williams,y,59
21/11/2020,Georgia,18,Leon Brown,n,17
21/11/2020,Georgia,16,Sam Parry,n,10
21/11/2020,Georgia,20,James Davies,n,24
21/11/2020,Georgia,6,James Botham,y,80
21/11/2020,Georgia,11,Louis Rees-Zammit,y,80
21/11/2020,Georgia,19,Cory Hill,n,17
21/11/2020,Georgia,10,Callum Sheedy,y,80
21/11/2020,Georgia,7,Justin Tipuric,y,56
21/11/2020,Georgia,2,Elliot Dee,y,70
21/11/2020,Georgia,22,Ioan Lloyd,n,21
21/11/2020,Georgia,21,Rhys Webb,n,24
21/11/2020,Georgia,1,Wyn Jones,y,67
21/11/2020,Georgia,5,Seb Davies,y,63
21/11/2020,Georgia,13,Nick Tompkins,y,80
21/11/2020,Georgia,9,Kieran Hardy,y,56
21/11/2020,Georgia,4,Jake Ball,y,80
21/11/2020,Georgia,23,Jonah Holmes,n,37
28/11/2020,England,6,Shane Lewis-Hughes,y,52
28/11/2020,England,16,Elliot Dee,n,33
28/11/2020,England,23,Owen Watkin,n,7
28/11/2020,England,21,Rhys Webb,n,31
28/11/2020,England,1,Wyn Jones,y,70
28/11/2020,England,17,Rhys Carre,n,10
28/11/2020,England,13,Nick Tompkins,y,73
28/11/2020,England,4,Jake Ball,y,49
28/11/2020,England,14,Josh Adams,y,80
28/11/2020,England,12,Johnny Williams,y,80
28/11/2020,England,8,Taulupe Faletau,y,80
28/11/2020,England,2,Ryan Elias,y,47
28/11/2020,England,20,Aaron Wainwright,n,28
28/11/2020,England,3,Samson Lee,y,43
28/11/2020,England,9,Lloyd Williams,y,49
28/11/2020,England,15,Leigh Halfpenny,y,66
28/11/2020,England,7,James Botham,y,80
28/11/2020,England,18,Tomas Francis,n,37
28/11/2020,England,11,Louis Rees-Zammit,y,80
28/11/2020,England,10,Dan Biggar,y,80
28/11/2020,England,19,Will Rowlands,n,31
28/11/2020,England,5,Alun Wyn Jones,y,80
28/11/2020,England,22,Callum Sheedy,n,14
05/12/2020,Italy,12,Jonathan Davies,y,80
05/12/2020,Italy,10,Callum Sheedy,y,80
05/12/2020,Italy,7,Justin Tipuric,y,80
05/12/2020,Italy,16,Elliot Dee,n,15
05/12/2020,Italy,22,Ioan Lloyd,n,40
05/12/2020,Italy,17,Wyn Jones,n,26
05/12/2020,Italy,9,Kieran Hardy,y,52
05/12/2020,Italy,14,Josh Adams,y,80
05/12/2020,Italy,23,Jonah Holmes,n,21
05/12/2020,Italy,8,Taulupe Faletau,y,80
05/12/2020,Italy,1,Nicky Smith,y,54
05/12/2020,Italy,20,Aaron Wainwright,n,29
05/12/2020,Italy,15,Liam Williams,y,19
05/12/2020,Italy,18,Leon Brown,n,10
05/12/2020,Italy,21,Gareth Davies,n,28
05/12/2020,Italy,2,Sam Parry,y,80
05/12/2020,Italy,6,James Botham,y,51
05/12/2020,Italy,3,Tomas Francis,y,70
05/12/2020,Italy,11,Louis Rees-Zammit,y,80
05/12/2020,Italy,4,Will Rowlands,y,55
05/12/2020,Italy,13,George North,y,80
05/12/2020,Italy,5,Alun Wyn Jones,y,65
05/12/2020,Italy,19,Cory Hill,n,25
07/02/2021,Ireland,12,Johnny Williams,y,24
07/02/2021,Ireland,8,Taulupe Faletau,y,80
07/02/2021,Ireland,2,Ken Owens,y,80
07/02/2021,Ireland,18,Leon Brown,n,14
07/02/2021,Ireland,21,Gareth Davies,n,40
07/02/2021,Ireland,15,Leigh Halfpenny,y,80
07/02/2021,Ireland,17,Rhodri Jones,n,14
07/02/2021,Ireland,4,Adam Beard,y,66
07/02/2021,Ireland,3,Tomas Francis,y,66
07/02/2021,Ireland,14,Louis Rees-Zammit,y,80
07/02/2021,Ireland,10,Dan Biggar,y,80
07/02/2021,Ireland,19,Will Rowlands,n,14
07/02/2021,Ireland,13,George North,y,80
07/02/2021,Ireland,11,Hallam Amos,y,66
07/02/2021,Ireland,5,Alun Wyn Jones,y,80
07/02/2021,Ireland,22,Callum Sheedy,n,14
07/02/2021,Ireland,7,Justin Tipuric,y,80
07/02/2021,Ireland,16,Elliot Dee,n,0
07/02/2021,Ireland,6,Dan Lydiate,y,12
07/02/2021,Ireland,1,Wyn Jones,y,66
07/02/2021,Ireland,9,Tomos Williams,y,40
07/02/2021,Ireland,23,Nick Tompkins,n,56
07/02/2021,Ireland,20,Josh Navidi,n,68
13/02/2021,Scotland,8,Taulupe Faletau,y,80
13/02/2021,Scotland,6,Aaron Wainwright,y,63
13/02/2021,Scotland,11,Liam Williams,y,80
13/02/2021,Scotland,2,Ken Owens,y,71
13/02/2021,Scotland,18,Leon Brown,n,17
13/02/2021,Scotland,9,Gareth Davies,y,49
13/02/2021,Scotland,15,Leigh Halfpenny,y,32
13/02/2021,Scotland,17,Rhodri Jones,n,2
13/02/2021,Scotland,4,Adam Beard,y,80
13/02/2021,Scotland,20,James Botham,n,17
13/02/2021,Scotland,3,Tomas Francis,y,63
13/02/2021,Scotland,14,Louis Rees-Zammit,y,80
13/02/2021,Scotland,10,Dan Biggar,y,49
13/02/2021,Scotland,19,Will Rowlands,n,8
13/02/2021,Scotland,23,Willis Halaholo,n,48
13/02/2021,Scotland,5,Alun Wyn Jones,y,72
13/02/2021,Scotland,22,Callum Sheedy,n,31
13/02/2021,Scotland,7,Justin Tipuric,y,80
13/02/2021,Scotland,16,Elliot Dee,n,9
13/02/2021,Scotland,13,Owen Watkin,y,80
13/02/2021,Scotland,1,Wyn Jones,y,78
13/02/2021,Scotland,12,Nick Tompkins,y,80
13/02/2021,Scotland,21,Kieran Hardy,n,31
27/02/2021,England,8,Taulupe Faletau,y,80
27/02/2021,England,15,Liam Williams,y,80
27/02/2021,England,2,Ken Owens,y,63
27/02/2021,England,18,Leon Brown,n,13
27/02/2021,England,21,Gareth Davies,n,15
27/02/2021,England,17,Rhodri Jones,n,17
27/02/2021,England,4,Adam Beard,y,56
27/02/2021,England,20,James Botham,n,10
27/02/2021,England,3,Tomas Francis,y,67
27/02/2021,England,14,Louis Rees-Zammit,y,80
27/02/2021,England,10,Dan Biggar,y,45
27/02/2021,England,23,Willis Halaholo,n,30
27/02/2021,England,13,George North,y,80
27/02/2021,England,5,Alun Wyn Jones,y,80
27/02/2021,England,19,Cory Hill,n,24
27/02/2021,England,12,Jonathan Davies,y,50
27/02/2021,England,22,Callum Sheedy,n,35
27/02/2021,England,7,Justin Tipuric,y,80
27/02/2021,England,16,Elliot Dee,n,17
27/02/2021,England,1,Wyn Jones,y,63
27/02/2021,England,9,Kieran Hardy,y,65
27/02/2021,England,11,Josh Adams,y,80
27/02/2021,England,6,Josh Navidi,y,70
13/03/2021,Italy,8,Taulupe Faletau,y,52
13/03/2021,Italy,20,Aaron Wainwright,n,28
13/03/2021,Italy,15,Liam Williams,y,80
13/03/2021,Italy,21,Lloyd Williams,n,27
13/03/2021,Italy,2,Ken Owens,y,53
13/03/2021,Italy,18,Leon Brown,n,35
13/03/2021,Italy,9,Gareth Davies,y,53
13/03/2021,Italy,3,Tomas Francis,y,45
13/03/2021,Italy,14,Louis Rees-Zammit,y,80
13/03/2021,Italy,10,Dan Biggar,y,53
13/03/2021,Italy,23,Willis Halaholo,n,34
13/03/2021,Italy,13,George North,y,46
13/03/2021,Italy,5,Alun Wyn Jones,y,54
13/03/2021,Italy,4,Cory Hill,y,80
13/03/2021,Italy,12,Jonathan Davies,y,80
13/03/2021,Italy,22,Callum Sheedy,n,27
13/03/2021,Italy,7,Justin Tipuric,y,80
13/03/2021,Italy,16,Elliot Dee,n,27
13/03/2021,Italy,1,Wyn Jones,y,57
13/03/2021,Italy,17,Rhys Carre,n,23
13/03/2021,Italy,19,Jake Ball,n,26
13/03/2021,Italy,11,Josh Adams,y,80
13/03/2021,Italy,6,Josh Navidi,y,80
20/03/2021,France,8,Taulupe Faletau,y,80
20/03/2021,France,17,Nicky Smith,n,3
20/03/2021,France,15,Liam Williams,y,80
20/03/2021,France,2,Ken Owens,y,68
20/03/2021,France,18,Leon Brown,n,10
20/03/2021,France,9,Gareth Davies,y,49
20/03/2021,France,4,Adam Beard,y,57
20/03/2021,France,20,James Botham,n,3
20/03/2021,France,3,Tomas Francis,y,70
20/03/2021,France,14,Louis Rees-Zammit,y,80
20/03/2021,France,10,Dan Biggar,y,68
20/03/2021,France,23,Willis Halaholo,n,12
20/03/2021,France,13,George North,y,80
20/03/2021,France,5,Alun Wyn Jones,y,80
20/03/2021,France,19,Cory Hill,n,23
20/03/2021,France,12,Jonathan Davies,y,68
20/03/2021,France,22,Callum Sheedy,n,12
20/03/2021,France,7,Justin Tipuric,y,80
20/03/2021,France,16,Elliot Dee,n,12
20/03/2021,France,1,Wyn Jones,y,77
20/03/2021,France,21,Tomos Williams,n,31
20/03/2021,France,11,Josh Adams,y,80
20/03/2021,France,6,Josh Navidi,y,77
03/07/2021,Canada,3,Dillon Lewis,y,50
03/07/2021,Canada,1,Nicky Smith,y,50
03/07/2021,Canada,19,Josh Turnbull,n,33
03/07/2021,Canada,16,Ryan Elias,n,30
03/07/2021,Canada,8,Aaron Wainwright,y,80
03/07/2021,Canada,17,Gareth Thomas,n,30
03/07/2021,Canada,18,Leon Brown,n,30
03/07/2021,Canada,4,Ben Carter,y,80
03/07/2021,Canada,15,Leigh Halfpenny,y,2
03/07/2021,Canada,7,James Botham,y,50
03/07/2021,Canada,22,Ben Thomas,n,23
03/07/2021,Canada,5,Will Rowlands,y,47
03/07/2021,Canada,13,Willis Halaholo,y,80
03/07/2021,Canada,6,Ross Moriarty,y,80
03/07/2021,Canada,12,Jonathan Davies,y,80
03/07/2021,Canada,10,Callum Sheedy,y,57
03/07/2021,Canada,2,Elliot Dee,y,50
03/07/2021,Canada,9,Tomos Williams,y,50
03/07/2021,Canada,23,Nick Tompkins,n,78
03/07/2021,Canada,21,Kieran Hardy,n,30
03/07/2021,Canada,20,Taine Basham,n,30
03/07/2021,Canada,11,Tom Rogers,y,80
03/07/2021,Canada,14,Jonah Holmes,y,80
10/07/2021,Argentina,3,Dillon Lewis,y,68
10/07/2021,Argentina,1,Nicky Smith,y,56
10/07/2021,Argentina,19,Josh Turnbull,n,58
10/07/2021,Argentina,16,Ryan Elias,n,15
10/07/2021,Argentina,8,Aaron Wainwright,y,22
10/07/2021,Argentina,17,Gareth Thomas,n,24
10/07/2021,Argentina,18,Leon Brown,n,12
10/07/2021,Argentina,4,Ben Carter,y,80
10/07/2021,Argentina,22,Jarrod Evans,n,32
10/07/2021,Argentina,11,Owen Lane,y,80
10/07/2021,Argentina,7,James Botham,y,65
10/07/2021,Argentina,5,Will Rowlands,y,80
10/07/2021,Argentina,13,Willis Halaholo,y,43
10/07/2021,Argentina,6,Ross Moriarty,y,80
10/07/2021,Argentina,15,Hallam Amos,y,80
10/07/2021,Argentina,12,Jonathan Davies,y,80
10/07/2021,Argentina,10,Callum Sheedy,y,48
10/07/2021,Argentina,2,Elliot Dee,y,65
10/07/2021,Argentina,21,Tomos Williams,n,32
10/07/2021,Argentina,23,Nick Tompkins,n,37
10/07/2021,Argentina,9,Kieran Hardy,y,48
10/07/2021,Argentina,20,Taine Basham,n,15
10/07/2021,Argentina,14,Jonah Holmes,y,80
17/07/2021,Argentina,18,Dillon Lewis,n,32
17/07/2021,Argentina,6,Josh Turnbull,y,80
17/07/2021,Argentina,1,Gareth Thomas,y,57
17/07/2021,Argentina,3,Leon Brown,y,48
17/07/2021,Argentina,16,Sam Parry,n,32
17/07/2021,Argentina,4,Ben Carter,y,48
17/07/2021,Argentina,17,Rhodri Jones,n,23
17/07/2021,Argentina,10,Jarrod Evans,y,61
17/07/2021,Argentina,14,Owen Lane,y,80
17/07/2021,Argentina,7,James Botham,y,61
17/07/2021,Argentina,5,Will Rowlands,y,80
17/07/2021,Argentina,19,Matthew Screech,n,32
17/07/2021,Argentina,23,Willis Halaholo,n,28
17/07/2021,Argentina,8,Ross Moriarty,y,80
17/07/2021,Argentina,15,Hallam Amos,y,80
17/07/2021,Argentina,12,Jonathan Davies,y,80
17/07/2021,Argentina,22,Callum Sheedy,n,19
17/07/2021,Argentina,2,Elliot Dee,y,48
17/07/2021,Argentina,9,Tomos Williams,y,61
17/07/2021,Argentina,13,Nick Tompkins,y,80
17/07/2021,Argentina,21,Kieran Hardy,n,19
17/07/2021,Argentina,20,Taine Basham,n,19
17/07/2021,Argentina,11,Tom Rogers,y,52
30/10/2021,New Zealand,16,Kirby Myhill,n,15
30/10/2021,New Zealand,12,Johnny Williams,y,68
30/10/2021,New Zealand,18,Dillon Lewis,n,23
30/10/2021,New Zealand,2,Ryan Elias,y,65
30/10/2021,New Zealand,15,Johnny McNicholl,y,80
30/10/2021,New Zealand,8,Aaron Wainwright,y,80
30/10/2021,New Zealand,21,Gareth Davies,n,15
30/10/2021,New Zealand,4,Adam Beard,y,80
30/10/2021,New Zealand,14,Owen Lane,y,80
30/10/2021,New Zealand,23,Ben Thomas,n,12
30/10/2021,New Zealand,3,Tomas Francis,y,57
30/10/2021,New Zealand,22,Rhys Priestland,n,33
30/10/2021,New Zealand,19,Will Rowlands,n,61
30/10/2021,New Zealand,10,Gareth Anscombe,y,47
30/10/2021,New Zealand,6,Ross Moriarty,y,39
30/10/2021,New Zealand,5,Alun Wyn Jones,y,19
30/10/2021,New Zealand,13,Jonathan Davies,y,80
30/10/2021,New Zealand,1,Wyn Jones,y,57
30/10/2021,New Zealand,9,Tomos Williams,y,65
30/10/2021,New Zealand,17,Rhys Carre,n,23
30/10/2021,New Zealand,20,Seb Davies,n,41
30/10/2021,New Zealand,7,Taine Basham,y,80
30/10/2021,New Zealand,11,Josh Adams,y,80
06/11/2021,South Africa,18,WillGriff John,n,20
06/11/2021,South Africa,2,Ryan Elias,y,71
06/11/2021,South Africa,15,Johnny McNicholl,y,80
06/11/2021,South Africa,8,Aaron Wainwright,y,55
06/11/2021,South Africa,23,Liam Williams,n,20
06/11/2021,South Africa,21,Gareth Davies,n,12
06/11/2021,South Africa,19,Ben Carter,n,1
06/11/2021,South Africa,5,Adam Beard,y,80
06/11/2021,South Africa,6,Ellis Jenkins,y,76
06/11/2021,South Africa,3,Tomas Francis,y,60
06/11/2021,South Africa,14,Louis Rees-Zammit,y,80
06/11/2021,South Africa,10,Dan Biggar,y,68
06/11/2021,South Africa,4,Will Rowlands,y,80
06/11/2021,South Africa,22,Gareth Anscombe,n,12
06/11/2021,South Africa,13,Jonathan Davies,y,61
06/11/2021,South Africa,17,Wyn Jones,n,14
06/11/2021,South Africa,9,Tomos Williams,y,68
06/11/2021,South Africa,1,Rhys Carre,y,68
06/11/2021,South Africa,20,Seb Davies,n,25
06/11/2021,South Africa,12,Nick Tompkins,y,79
06/11/2021,South Africa,7,Taine Basham,y,80
06/11/2021,South Africa,11,Josh Adams,y,80
06/11/2021,South Africa,16,Bradley Roberts,n,9
14/11/2021,Fiji,22,Callum Sheedy,n,16
14/11/2021,Fiji,21,Tomos Williams,n,23
14/11/2021,Fiji,1,Rhys Carre,y,50
14/11/2021,Fiji,20,Seb Davies,n,15
14/11/2021,Fiji,13,Nick Tompkins,y,80
14/11/2021,Fiji,9,Kieran Hardy,y,57
14/11/2021,Fiji,14,Alex Cuthbert,y,80
14/11/2021,Fiji,8,Taine Basham,y,80
14/11/2021,Fiji,16,Bradley Roberts,n,0
14/11/2021,Fiji,12,Johnny Williams,y,80
14/11/2021,Fiji,18,Dillon Lewis,n,74
14/11/2021,Fiji,3,WillGriff John,y,6
14/11/2021,Fiji,19,Christ Tshiunza,n,10
14/11/2021,Fiji,2,Ryan Elias,y,80
14/11/2021,Fiji,17,Gareth Thomas,n,30
14/11/2021,Fiji,15,Liam Williams,y,51
14/11/2021,Fiji,5,Adam Beard,y,80
14/11/2021,Fiji,6,Ellis Jenkins,y,80
14/11/2021,Fiji,11,Louis Rees-Zammit,y,80
14/11/2021,Fiji,10,Dan Biggar,y,64
14/11/2021,Fiji,4,Will Rowlands,y,70
14/11/2021,Fiji,23,Willis Halaholo,n,29
14/11/2021,Fiji,7,Thomas Young,y,65
20/11/2021,Australia,10,Dan Biggar,y,70
20/11/2021,Australia,12,Willis Halaholo,y,80
20/11/2021,Australia,16,Elliot Dee,n,11
20/11/2021,Australia,1,Wyn Jones,y,52
20/11/2021,Australia,9,Tomos Williams,y,69
20/11/2021,Australia,5,Seb Davies,y,80
20/11/2021,Australia,13,Nick Tompkins,y,80
20/11/2021,Australia,7,Taine Basham,y,80
20/11/2021,Australia,11,Josh Adams,y,80
20/11/2021,Australia,18,Dillon Lewis,n,28
20/11/2021,Australia,20,Christ Tshiunza,n,10
20/11/2021,Australia,2,Ryan Elias,y,69
20/11/2021,Australia,23,Johnny McNicholl,n,33
20/11/2021,Australia,8,Aaron Wainwright,y,80
20/11/2021,Australia,17,Gareth Thomas,n,28
20/11/2021,Australia,15,Liam Williams,y,80
20/11/2021,Australia,21,Gareth Davies,n,11
20/11/2021,Australia,19,Ben Carter,n,65
20/11/2021,Australia,4,Adam Beard,y,15
20/11/2021,Australia,6,Ellis Jenkins,y,80
20/11/2021,Australia,3,Tomas Francis,y,52
20/11/2021,Australia,14,Louis Rees-Zammit,y,47
20/11/2021,Australia,22,Rhys Priestland,n,10
05/02/2022,Ireland,18,Dillon Lewis,n,27
05/02/2022,Ireland,2,Ryan Elias,y,53
05/02/2022,Ireland,14,Johnny McNicholl,y,63
05/02/2022,Ireland,8,Aaron Wainwright,y,80
05/02/2022,Ireland,17,Gareth Thomas,n,27
05/02/2022,Ireland,15,Liam Williams,y,80
05/02/2022,Ireland,21,Gareth Davies,n,23
05/02/2022,Ireland,19,Ben Carter,n,6
05/02/2022,Ireland,5,Adam Beard,y,80
05/02/2022,Ireland,6,Ellis Jenkins,y,53
05/02/2022,Ireland,3,Tomas Francis,y,53
05/02/2022,Ireland,11,Louis Rees-Zammit,y,80
05/02/2022,Ireland,10,Dan Biggar,y,71
05/02/2022,Ireland,4,Will Rowlands,y,74
05/02/2022,Ireland,20,Ross Moriarty,n,27
05/02/2022,Ireland,22,Callum Sheedy,n,9
05/02/2022,Ireland,23,Owen Watkin,n,17
05/02/2022,Ireland,1,Wyn Jones,y,53
05/02/2022,Ireland,9,Tomos Williams,y,57
05/02/2022,Ireland,12,Nick Tompkins,y,80
05/02/2022,Ireland,7,Taine Basham,y,80
05/02/2022,Ireland,13,Josh Adams,y,80
05/02/2022,Ireland,16,Dewi Lake,n,27
12/02/2022,Scotland,18,Dillon Lewis,n,21
12/02/2022,Scotland,2,Ryan Elias,y,64
12/02/2022,Scotland,20,Aaron Wainwright,n,22
12/02/2022,Scotland,17,Gareth Thomas,n,15
12/02/2022,Scotland,15,Liam Williams,y,80
12/02/2022,Scotland,21,Gareth Davies,n,0
12/02/2022,Scotland,5,Adam Beard,y,80
12/02/2022,Scotland,7,Jac Morgan,y,80
12/02/2022,Scotland,3,Tomas Francis,y,59
12/02/2022,Scotland,11,Louis Rees-Zammit,y,80
12/02/2022,Scotland,10,Dan Biggar,y,78
12/02/2022,Scotland,4,Will Rowlands,y,75
12/02/2022,Scotland,8,Ross Moriarty,y,58
12/02/2022,Scotland,23,Jonathan Davies,n,13
12/02/2022,Scotland,22,Callum Sheedy,n,2
12/02/2022,Scotland,13,Owen Watkin,y,80
12/02/2022,Scotland,1,Wyn Jones,y,65
12/02/2022,Scotland,9,Tomos Williams,y,80
12/02/2022,Scotland,19,Seb Davies,n,5
12/02/2022,Scotland,12,Nick Tompkins,y,67
12/02/2022,Scotland,14,Alex Cuthbert,y,80
12/02/2022,Scotland,6,Taine Basham,y,80
12/02/2022,Scotland,16,Dewi Lake,n,16
26/02/2022,England,8,Taulupe Faletau,y,80
26/02/2022,England,2,Ryan Elias,y,69
26/02/2022,England,17,Gareth Thomas,n,33
26/02/2022,England,15,Liam Williams,y,74
26/02/2022,England,18,Leon Brown,n,32
26/02/2022,England,5,Adam Beard,y,80
26/02/2022,England,20,Jac Morgan,n,24
26/02/2022,England,3,Tomas Francis,y,48
26/02/2022,England,10,Dan Biggar,y,80
26/02/2022,England,4,Will Rowlands,y,80
26/02/2022,England,22,Gareth Anscombe,n,8
26/02/2022,England,6,Ross Moriarty,y,70
26/02/2022,England,23,Jonathan Davies,n,4
26/02/2022,England,13,Owen Watkin,y,76
26/02/2022,England,1,Wyn Jones,y,47
26/02/2022,England,9,Tomos Williams,y,69
26/02/2022,England,19,Seb Davies,n,10
26/02/2022,England,12,Nick Tompkins,y,80
26/02/2022,England,21,Kieran Hardy,n,11
26/02/2022,England,14,Alex Cuthbert,y,80
26/02/2022,England,7,Taine Basham,y,56
26/02/2022,England,11,Josh Adams,y,78
26/02/2022,England,16,Dewi Lake,n,11
11/03/2022,France,18,Dillon Lewis,n,20
11/03/2022,France,8,Taulupe Faletau,y,80
11/03/2022,France,2,Ryan Elias,y,55
11/03/2022,France,1,Gareth Thomas,y,54
11/03/2022,France,15,Liam Williams,y,68
11/03/2022,France,5,Adam Beard,y,80
11/03/2022,France,20,Jac Morgan,n,4
11/03/2022,France,3,Tomas Francis,y,60
11/03/2022,France,23,Louis Rees-Zammit,n,15
11/03/2022,France,10,Dan Biggar,y,80
11/03/2022,France,4,Will Rowlands,y,80
11/03/2022,France,22,Gareth Anscombe,n,12
11/03/2022,France,19,Ross Moriarty,n,19
11/03/2022,France,12,Jonathan Davies,y,65
11/03/2022,France,13,Owen Watkin,y,80
11/03/2022,France,17,Wyn Jones,n,26
11/03/2022,France,9,Tomos Williams,y,10
11/03/2022,France,6,Seb Davies,y,61
11/03/2022,France,21,Kieran Hardy,n,70
11/03/2022,France,14,Alex Cuthbert,y,80
11/03/2022,France,11,Josh Adams,y,80
11/03/2022,France,16,Dewi Lake,n,25
11/03/2022,France,7,Josh Navidi,y,76
19/03/2022,Italy,3,Dillon Lewis,y,40
19/03/2022,Italy,8,Taulupe Faletau,y,80
19/03/2022,Italy,15,Johnny McNicholl,y,60
19/03/2022,Italy,1,Gareth Thomas,y,60
19/03/2022,Italy,18,Leon Brown,n,40
19/03/2022,Italy,9,Gareth Davies,y,66
19/03/2022,Italy,4,Adam Beard,y,80
19/03/2022,Italy,14,Louis Rees-Zammit,y,80
19/03/2022,Italy,10,Dan Biggar,y,80
19/03/2022,Italy,19,Will Rowlands,n,20
19/03/2022,Italy,12,Willis Halaholo,y,47
19/03/2022,Italy,20,Ross Moriarty,n,31
19/03/2022,Italy,5,Alun Wyn Jones,y,60
19/03/2022,Italy,22,Callum Sheedy,n,20
19/03/2022,Italy,13,Owen Watkin,y,80
19/03/2022,Italy,17,Wyn Jones,n,20
19/03/2022,Italy,6,Seb Davies,y,49
19/03/2022,Italy,23,Nick Tompkins,n,33
19/03/2022,Italy,21,Kieran Hardy,n,14
19/03/2022,Italy,11,Josh Adams,y,80
19/03/2022,Italy,16,Bradley Roberts,n,5
19/03/2022,Italy,2,Dewi Lake,y,75
19/03/2022,Italy,7,Josh Navidi,y,80
02/07/2022,South Africa,3,Dillon Lewis,y,79
02/07/2022,South Africa,8,Taulupe Faletau,y,80
02/07/2022,South Africa,2,Ryan Elias,y,50
02/07/2022,South Africa,1,Gareth Thomas,y,54
02/07/2022,South Africa,15,Liam Williams,y,80
02/07/2022,South Africa,5,Adam Beard,y,50
02/07/2022,South Africa,18,Tomas Francis,n,1
02/07/2022,South Africa,14,Louis Rees-Zammit,y,80
02/07/2022,South Africa,10,Dan Biggar,y,80
02/07/2022,South Africa,4,Will Rowlands,y,80
02/07/2022,South Africa,22,Gareth Anscombe,n,0
02/07/2022,South Africa,13,George North,y,80
02/07/2022,South Africa,19,Alun Wyn Jones,n,30
02/07/2022,South Africa,6,Dan Lydiate,y,63
02/07/2022,South Africa,23,Owen Watkin,n,8
02/07/2022,South Africa,7,Tommy Reffell,y,80
02/07/2022,South Africa,21,Tomos Williams,n,25
02/07/2022,South Africa,17,Rhys Carre,n,26
02/07/2022,South Africa,12,Nick Tompkins,y,80
02/07/2022,South Africa,9,Kieran Hardy,y,55
02/07/2022,South Africa,11,Josh Adams,y,72
02/07/2022,South Africa,16,Dewi Lake,n,30
02/07/2022,South Africa,20,Josh Navidi,n,17
09/07/2022,South Africa,3,Dillon Lewis,y,67
09/07/2022,South Africa,18,Sam Wainwright,n,13
09/07/2022,South Africa,8,Taulupe Faletau,y,80
09/07/2022,South Africa,2,Ryan Elias,y,50
09/07/2022,South Africa,1,Gareth Thomas,y,50
09/07/2022,South Africa,15,Liam Williams,y,80
09/07/2022,South Africa,5,Adam Beard,y,80
09/07/2022,South Africa,14,Louis Rees-Zammit,y,80
09/07/2022,South Africa,10,Dan Biggar,y,52
09/07/2022,South Africa,4,Will Rowlands,y,54
09/07/2022,South Africa,22,Gareth Anscombe,n,28
09/07/2022,South Africa,13,George North,y,80
09/07/2022,South Africa,19,Alun Wyn Jones,n,26
09/07/2022,South Africa,6,Dan Lydiate,y,60
09/07/2022,South Africa,7,Tommy Reffell,y,80
09/07/2022,South Africa,17,Wyn Jones,n,30
09/07/2022,South Africa,21,Tomos Williams,n,40
09/07/2022,South Africa,12,Nick Tompkins,y,80
09/07/2022,South Africa,9,Kieran Hardy,y,40
09/07/2022,South Africa,11,Alex Cuthbert,y,17
09/07/2022,South Africa,23,Josh Adams,n,63
09/07/2022,South Africa,16,Dewi Lake,n,30
09/07/2022,South Africa,20,Josh Navidi,n,20
16/07/2022,South Africa,3,Dillon Lewis,y,40
16/07/2022,South Africa,18,Sam Wainwright,n,40
16/07/2022,South Africa,2,Ryan Elias,y,40
16/07/2022,South Africa,1,Gareth Thomas,y,56
16/07/2022,South Africa,15,Liam Williams,y,80
16/07/2022,South Africa,5,Adam Beard,y,80
16/07/2022,South Africa,14,Louis Rees-Zammit,y,80
16/07/2022,South Africa,10,Dan Biggar,y,80
16/07/2022,South Africa,4,Will Rowlands,y,80
16/07/2022,South Africa,22,Rhys Patchell,n,0
16/07/2022,South Africa,13,George North,y,80
16/07/2022,South Africa,19,Alun Wyn Jones,n,64
16/07/2022,South Africa,6,Dan Lydiate,y,16
16/07/2022,South Africa,23,Owen Watkin,n,20
16/07/2022,South Africa,7,Tommy Reffell,y,54
16/07/2022,South Africa,17,Wyn Jones,n,24
16/07/2022,South Africa,21,Tomos Williams,n,29
16/07/2022,South Africa,12,Nick Tompkins,y,60
16/07/2022,South Africa,9,Kieran Hardy,y,51
16/07/2022,South Africa,20,Taine Basham,n,26
16/07/2022,South Africa,11,Josh Adams,y,80
16/07/2022,South Africa,16,Dewi Lake,n,40
16/07/2022,South Africa,8,Josh Navidi,y,80
05/11/2022,New Zealand,18,Dillon Lewis,n,40
05/11/2022,New Zealand,8,Taulupe Faletau,y,80
05/11/2022,New Zealand,17,Nicky Smith,n,35
05/11/2022,New Zealand,20,Christ Tshiunza,n,24
05/11/2022,New Zealand,16,Ryan Elias,n,13
05/11/2022,New Zealand,1,Gareth Thomas,y,45
05/11/2022,New Zealand,2,Ken Owens,y,67
05/11/2022,New Zealand,5,Adam Beard,y,40
05/11/2022,New Zealand,3,Tomas Francis,y,40
05/11/2022,New Zealand,14,Louis Rees-Zammit,y,80
05/11/2022,New Zealand,10,Rhys Priestland,y,66
05/11/2022,New Zealand,4,Will Rowlands,y,80
05/11/2022,New Zealand,22,Sam Costelow,n,14
