date,opposition,shirt,player,started,minutes
13/03/2021,England,2,Julien Marchand,y,74
13/03/2021,England,17,Jean-Baptiste Gros,n,12
13/03/2021,England,23,Romain Ntamack,n,0
13/03/2021,England,9,Antoine Dupont,y,80
13/03/2021,England,10,Matthieu Jalibert,y,80
13/03/2021,England,12,Gael Fickou,y,80
13/03/2021,England,19,Cyril Cazeaux,n,21
13/03/2021,England,18,Dorian Aldegheri,n,20
13/03/2021,England,22,Baptiste Serin,n,0
13/03/2021,England,15,Brice Dulin,y,80
13/03/2021,England,21,Anthony Jelonch,n,0
13/03/2021,England,20,Cameron Woki,n,6
13/03/2021,England,8,Gregory Alldritt,y,80
13/03/2021,England,1,Cyril Baille,y,68
13/03/2021,England,4,Romain Taofifenua,y,59
13/03/2021,England,6,Dylan Cretin,y,74
13/03/2021,England,13,Virimi Vakatawa,y,80
13/03/2021,England,3,Mohamed Haouas,y,60
13/03/2021,England,7,Charles Ollivon,y,80
13/03/2021,England,5,Paul Willemse,y,80
20/03/2021,Wales,11,Damian Penaud,y,80
20/03/2021,Wales,16,Camille Chat,n,11
20/03/2021,Wales,14,Teddy Thomas,y,57
20/03/2021,Wales,2,Julien Marchand,y,69
20/03/2021,Wales,17,Jean-Baptiste Gros,n,21
20/03/2021,Wales,22,Romain Ntamack,n,51
20/03/2021,Wales,9,Antoine Dupont,y,74
20/03/2021,Wales,10,Matthieu Jalibert,y,29
20/03/2021,Wales,12,Gael Fickou,y,80
20/03/2021,Wales,23,Arthur Vincent,n,23
20/03/2021,Wales,21,Baptiste Serin,n,6
20/03/2021,Wales,15,Brice Dulin,y,80
20/03/2021,Wales,20,Anthony Jelonch,n,29
20/03/2021,Wales,18,Uini Atonio,n,20
20/03/2021,Wales,8,Gregory Alldritt,y,71
20/03/2021,Wales,1,Cyril Baille,y,59
20/03/2021,Wales,4,Romain Taofifenua,y,21
20/03/2021,Wales,6,Dylan Cretin,y,51
20/03/2021,Wales,13,Virimi Vakatawa,y,80
20/03/2021,Wales,3,Mohamed Haouas,y,80
20/03/2021,Wales,7,Charles Ollivon,y,80
20/03/2021,Wales,5,Paul Willemse,y,80
20/03/2021,Wales,19,Swan Rebbadj,n,59
26/03/2021,Scotland,14,Damian Penaud,y,80
26/03/2021,Scotland,16,Camille Chat,n,24
26/03/2021,Scotland,23,Teddy Thomas,n,20
26/03/2021,Scotland,2,Julien Marchand,y,56
26/03/2021,Scotland,17,Jean-Baptiste Gros,n,24
26/03/2021,Scotland,10,Romain Ntamack,y,80
26/03/2021,Scotland,9,Antoine Dupont,y,71
26/03/2021,Scotland,11,Gael Fickou,y,80
26/03/2021,Scotland,4,Bernard Le Roux,y,50
26/03/2021,Scotland,12,Arthur Vincent,y,80
26/03/2021,Scotland,21,Baptiste Serin,n,9
26/03/2021,Scotland,15,Brice Dulin,y,80
26/03/2021,Scotland,6,Anthony Jelonch,y,63
26/03/2021,Scotland,22,Anthony Bouthier,n,0
26/03/2021,Scotland,18,Uini Atonio,n,19
26/03/2021,Scotland,8,Gregory Alldritt,y,80
26/03/2021,Scotland,1,Cyril Baille,y,56
26/03/2021,Scotland,19,Romain Taofifenua,n,30
26/03/2021,Scotland,20,Dylan Cretin,n,17
26/03/2021,Scotland,13,Virimi Vakatawa,y,60
26/03/2021,Scotland,3,Mohamed Haouas,y,61
26/03/2021,Scotland,7,Charles Ollivon,y,80
26/03/2021,Scotland,5,Swan Rebbadj,y,80
07/07/2021,Australia,4,Killian Geraci,y,58
07/07/2021,Australia,14,Damian Penaud,y,80
07/07/2021,Australia,11,Gabin Villiere,y,80
07/07/2021,Australia,1,Jean-Baptiste Gros,y,65
07/07/2021,Australia,15,Melvyn Jaminet,y,80
07/07/2021,Australia,8,Sekou Macalou,y,54
07/07/2021,Australia,22,Teddy Iribaren,n,10
07/07/2021,Australia,9,Baptiste Couilloud,y,70
07/07/2021,Australia,20,Cyril Cazeaux,n,22
07/07/2021,Australia,3,Demba Bamba,y,52
07/07/2021,Australia,13,Arthur Vincent,y,80
07/07/2021,Australia,16,Anthony Etrillard,n,15
07/07/2021,Australia,18,Sipili Falatea,n,28
07/07/2021,Australia,7,Anthony Jelonch,y,80
07/07/2021,Australia,23,Anthony Bouthier,n,0
07/07/2021,Australia,19,Baptiste Pesenti-Compagnoni,n,27
07/07/2021,Australia,21,Cameron Woki,n,26
07/07/2021,Australia,10,Louis Carbonel,y,80
07/07/2021,Australia,17,Quentin Walcker,n,15
07/07/2021,Australia,2,Gaetan Barlot,y,65
07/07/2021,Australia,5,Romain Taofifenua,y,53
07/07/2021,Australia,6,Dylan Cretin,y,80
07/07/2021,Australia,12,Jonathan Danty,y,80
13/07/2021,Australia,19,Killian Geraci,n,5
13/07/2021,Australia,14,Damian Penaud,y,80
13/07/2021,Australia,4,Pierre-Henri Azagoh,y,67
13/07/2021,Australia,11,Gabin Villiere,y,80
13/07/2021,Australia,1,Jean-Baptiste Gros,y,67
13/07/2021,Australia,6,Ibrahim Diallo,y,67
13/07/2021,Australia,15,Melvyn Jaminet,y,80
13/07/2021,Australia,3,Wilfrid Hounkpatin,y,51
13/07/2021,Australia,21,Sekou Macalou,n,13
13/07/2021,Australia,22,Teddy Iribaren,n,2
13/07/2021,Australia,9,Baptiste Couilloud,y,78
13/07/2021,Australia,5,Cyril Cazeaux,y,51
13/07/2021,Australia,18,Demba Bamba,n,29
13/07/2021,Australia,13,Arthur Vincent,y,80
13/07/2021,Australia,16,Anthony Etrillard,n,13
13/07/2021,Australia,17,Enzo Forletta,n,13
13/07/2021,Australia,8,Anthony Jelonch,y,80
13/07/2021,Australia,23,Anthony Bouthier,n,8
13/07/2021,Australia,7,Cameron Woki,y,80
13/07/2021,Australia,10,Louis Carbonel,y,80
13/07/2021,Australia,2,Gaetan Barlot,y,67
13/07/2021,Australia,20,Romain Taofifenua,n,29
13/07/2021,Australia,12,Jonathan Danty,y,80
17/07/2021,Australia,14,Damian Penaud,y,61
17/07/2021,Australia,10,Antoine Hastoy,y,67
17/07/2021,Australia,11,Teddy Thomas,y,80
17/07/2021,Australia,15,Melvyn Jaminet,y,80
17/07/2021,Australia,21,Teddy Iribaren,n,0
17/07/2021,Australia,9,Baptiste Couilloud,y,80
17/07/2021,Australia,4,Cyril Cazeaux,y,80
17/07/2021,Australia,18,Demba Bamba,n,33
17/07/2021,Australia,20,Alexandre Becognee,n,29
17/07/2021,Australia,13,Pierre-Louis Barassi,y,80
17/07/2021,Australia,12,Arthur Vincent,y,80
17/07/2021,Australia,23,Julien Heriteau,n,19
17/07/2021,Australia,16,Anthony Etrillard,n,22
17/07/2021,Australia,1,Enzo Forletta,y,63
17/07/2021,Australia,3,Sipili Falatea,y,47
17/07/2021,Australia,8,Anthony Jelonch,y,68
17/07/2021,Australia,22,Anthony Bouthier,n,13
17/07/2021,Australia,19,Baptiste Pesenti-Compagnoni,n,14
17/07/2021,Australia,7,Cameron Woki,y,80
17/07/2021,Australia,17,Quentin Walcker,n,17
17/07/2021,Australia,2,Gaetan Barlot,y,58
17/07/2021,Australia,5,Romain Taofifenua,y,66
17/07/2021,Australia,6,Dylan Cretin,y,63
06/11/2021,Argentina,14,Damian Penaud,y,80
06/11/2021,Argentina,16,Peato Mauvaka,n,28
06/11/2021,Argentina,6,Francois Cros,y,46
06/11/2021,Argentina,11,Gabin Villiere,y,80
06/11/2021,Argentina,2,Julien Marchand,y,63
06/11/2021,Argentina,17,Jean-Baptiste Gros,n,17
06/11/2021,Argentina,12,Romain Ntamack,y,54
06/11/2021,Argentina,15,Melvyn Jaminet,y,80
06/11/2021,Argentina,9,Antoine Dupont,y,80
06/11/2021,Argentina,20,Sekou Macalou,n,12
06/11/2021,Argentina,10,Matthieu Jalibert,y,80
06/11/2021,Argentina,13,Gael Fickou,y,80
06/11/2021,Argentina,18,Demba Bamba,n,28
06/11/2021,Argentina,8,Anthony Jelonch,y,80
06/11/2021,Argentina,7,Cameron Woki,y,80
06/11/2021,Argentina,21,Gregory Alldritt,n,23
06/11/2021,Argentina,1,Cyril Baille,y,63
06/11/2021,Argentina,19,Romain Taofifenua,n,28
06/11/2021,Argentina,3,Mohamed Haouas,y,52
06/11/2021,Argentina,4,Thibaud Flament,y,68
06/11/2021,Argentina,22,Maxime Lucu,n,0
06/11/2021,Argentina,5,Paul Willemse,y,52
06/11/2021,Argentina,23,Jonathan Danty,n,26
14/11/2021,Georgia,14,Damian Penaud,y,80
14/11/2021,Georgia,16,Peato Mauvaka,n,40
14/11/2021,Georgia,21,Francois Cros,n,18
14/11/2021,Georgia,2,Julien Marchand,y,40
14/11/2021,Georgia,17,Jean-Baptiste Gros,n,34
14/11/2021,Georgia,12,Romain Ntamack,y,80
14/11/2021,Georgia,15,Melvyn Jaminet,y,53
14/11/2021,Georgia,9,Antoine Dupont,y,59
14/11/2021,Georgia,7,Sekou Macalou,y,80
14/11/2021,Georgia,10,Matthieu Jalibert,y,80
14/11/2021,Georgia,11,Matthis Lebel,y,80
14/11/2021,Georgia,13,Gael Fickou,y,80
14/11/2021,Georgia,18,Demba Bamba,n,34
14/11/2021,Georgia,6,Anthony Jelonch,y,62
14/11/2021,Georgia,3,Uini Atonio,y,46
14/11/2021,Georgia,4,Cameron Woki,y,49
14/11/2021,Georgia,8,Gregory Alldritt,y,80
14/11/2021,Georgia,1,Cyril Baille,y,46
14/11/2021,Georgia,5,Romain Taofifenua,y,49
14/11/2021,Georgia,19,Thibaud Flament,n,31
14/11/2021,Georgia,22,Maxime Lucu,n,21
14/11/2021,Georgia,20,Paul Willemse,n,31
14/11/2021,Georgia,23,Jonathan Danty,n,27
20/11/2021,New Zealand,14,Damian Penaud,y,80
20/11/2021,New Zealand,2,Peato Mauvaka,y,58
20/11/2021,New Zealand,6,Francois Cros,y,61
20/11/2021,New Zealand,11,Gabin Villiere,y,80
20/11/2021,New Zealand,17,Jean-Baptiste Gros,n,31
20/11/2021,New Zealand,10,Romain Ntamack,y,67
20/11/2021,New Zealand,15,Melvyn Jaminet,y,80
20/11/2021,New Zealand,9,Antoine Dupont,y,76
20/11/2021,New Zealand,23,Matthieu Jalibert,n,13
20/11/2021,New Zealand,13,Gael Fickou,y,80
20/11/2021,New Zealand,18,Demba Bamba,n,32
20/11/2021,New Zealand,7,Anthony Jelonch,y,80
20/11/2021,New Zealand,3,Uini Atonio,y,48
20/11/2021,New Zealand,4,Cameron Woki,y,73
20/11/2021,New Zealand,8,Gregory Alldritt,y,80
20/11/2021,New Zealand,1,Cyril Baille,y,49
20/11/2021,New Zealand,16,Gaetan Barlot,n,22
20/11/2021,New Zealand,19,Romain Taofifenua,n,31
20/11/2021,New Zealand,21,Dylan Cretin,n,7
20/11/2021,New Zealand,20,Thibaud Flament,n,19
20/11/2021,New Zealand,22,Maxime Lucu,n,4
20/11/2021,New Zealand,5,Paul Willemse,y,49
20/11/2021,New Zealand,12,Jonathan Danty,y,80
06/02/2022,Italy,14,Damian Penaud,y,80
06/02/2022,Italy,16,Peato Mauvaka,n,22
06/02/2022,Italy,22,Yoram Moefana,n,22
06/02/2022,Italy,20,Francois Cros,n,9
06/02/2022,Italy,11,Gabin Villiere,y,80
06/02/2022,Italy,2,Julien Marchand,y,58
06/02/2022,Italy,17,Jean-Baptiste Gros,n,30
06/02/2022,Italy,10,Romain Ntamack,y,80
06/02/2022,Italy,15,Melvyn Jaminet,y,76
06/02/2022,Italy,9,Antoine Dupont,y,70
06/02/2022,Italy,13,Gael Fickou,y,80
06/02/2022,Italy,18,Demba Bamba,n,29
06/02/2022,Italy,6,Anthony Jelonch,y,80
06/02/2022,Italy,3,Uini Atonio,y,51
06/02/2022,Italy,4,Cameron Woki,y,80
06/02/2022,Italy,8,Gregory Alldritt,y,71
06/02/2022,Italy,23,Thomas Ramos,n,4
06/02/2022,Italy,1,Cyril Baille,y,50
06/02/2022,Italy,19,Romain Taofifenua,n,24
06/02/2022,Italy,7,Dylan Cretin,y,80
06/02/2022,Italy,21,Maxime Lucu,n,10
06/02/2022,Italy,5,Paul Willemse,y,56
06/02/2022,Italy,12,Jonathan Danty,y,58
12/02/2022,Ireland,14,Damian Penaud,y,80
12/02/2022,Ireland,16,Peato Mauvaka,n,23
12/02/2022,Ireland,12,Yoram Moefana,y,80
12/02/2022,Ireland,6,Francois Cros,y,73
12/02/2022,Ireland,11,Gabin Villiere,y,80
12/02/2022,Ireland,2,Julien Marchand,y,57
12/02/2022,Ireland,17,Jean-Baptiste Gros,n,23
12/02/2022,Ireland,10,Romain Ntamack,y,80
12/02/2022,Ireland,15,Melvyn Jaminet,y,80
12/02/2022,Ireland,9,Antoine Dupont,y,70
12/02/2022,Ireland,13,Gael Fickou,y,80
12/02/2022,Ireland,18,Demba Bamba,n,23
12/02/2022,Ireland,7,Anthony Jelonch,y,80
12/02/2022,Ireland,3,Uini Atonio,y,57
12/02/2022,Ireland,4,Cameron Woki,y,57
12/02/2022,Ireland,8,Gregory Alldritt,y,80
12/02/2022,Ireland,23,Thomas Ramos,n,0
12/02/2022,Ireland,1,Cyril Baille,y,57
12/02/2022,Ireland,19,Romain Taofifenua,n,22
12/02/2022,Ireland,21,Dylan Cretin,n,7
12/02/2022,Ireland,20,Thibaud Flament,n,23
12/02/2022,Ireland,22,Maxime Lucu,n,10
12/02/2022,Ireland,5,Paul Willemse,y,58
26/02/2022,Scotland,14,Damian Penaud,y,80
26/02/2022,Scotland,16,Peato Mauvaka,n,26
26/02/2022,Scotland,11,Yoram Moefana,y,80
26/02/2022,Scotland,6,Francois Cros,y,80
26/02/2022,Scotland,2,Julien Marchand,y,54
26/02/2022,Scotland,17,Jean-Baptiste Gros,n,22
26/02/2022,Scotland,10,Romain Ntamack,y,80
26/02/2022,Scotland,15,Melvyn Jaminet,y,72
26/02/2022,Scotland,9,Antoine Dupont,y,74
26/02/2022,Scotland,13,Gael Fickou,y,80
26/02/2022,Scotland,18,Demba Bamba,n,33
26/02/2022,Scotland,7,Anthony Jelonch,y,54
26/02/2022,Scotland,3,Uini Atonio,y,47
26/02/2022,Scotland,4,Cameron Woki,y,67
26/02/2022,Scotland,8,Gregory Alldritt,y,80
26/02/2022,Scotland,23,Thomas Ramos,n,8
26/02/2022,Scotland,1,Cyril Baille,y,58
26/02/2022,Scotland,19,Romain Taofifenua,n,26
26/02/2022,Scotland,21,Dylan Cretin,n,13
26/02/2022,Scotland,20,Thibaud Flament,n,26
26/02/2022,Scotland,22,Maxime Lucu,n,6
26/02/2022,Scotland,5,Paul Willemse,y,54
26/02/2022,Scotland,12,Jonathan Danty,y,80
11/03/2022,Wales,16,Peato Mauvaka,n,27
11/03/2022,Wales,14,Yoram Moefana,y,80
11/03/2022,Wales,6,Francois Cros,y,80
11/03/2022,Wales,11,Gabin Villiere,y,80
11/03/2022,Wales,2,Julien Marchand,y,53
11/03/2022,Wales,17,Jean-Baptiste Gros,n,27
11/03/2022,Wales,10,Romain Ntamack,y,80
11/03/2022,Wales,15,Melvyn Jaminet,y,80
11/03/2022,Wales,9,Antoine Dupont,y,72
11/03/2022,Wales,19,Matthis Lebel,n,0
11/03/2022,Wales,13,Gael Fickou,y,80
11/03/2022,Wales,7,Anthony Jelonch,y,80
11/03/2022,Wales,3,Uini Atonio,y,40
11/03/2022,Wales,4,Cameron Woki,y,65
11/03/2022,Wales,8,Gregory Alldritt,y,65
11/03/2022,Wales,23,Thomas Ramos,n,0
11/03/2022,Wales,1,Cyril Baille,y,53
11/03/2022,Wales,21,Dylan Cretin,n,15
11/03/2022,Wales,18,Mohamed Haouas,n,40
11/03/2022,Wales,20,Thibaud Flament,n,15
11/03/2022,Wales,22,Maxime Lucu,n,8
11/03/2022,Wales,5,Paul Willemse,y,80
11/03/2022,Wales,12,Jonathan Danty,y,80
19/03/2022,England,14,Damian Penaud,y,80
19/03/2022,England,16,Peato Mauvaka,n,30
19/03/2022,England,6,Francois Cros,y,71
19/03/2022,England,11,Gabin Villiere,y,80
19/03/2022,England,2,Julien Marchand,y,50
19/03/2022,England,17,Jean-Baptiste Gros,n,29
19/03/2022,England,10,Romain Ntamack,y,80
19/03/2022,England,15,Melvyn Jaminet,y,77
19/03/2022,England,9,Antoine Dupont,y,77
19/03/2022,England,13,Gael Fickou,y,80
19/03/2022,England,7,Anthony Jelonch,y,80
19/03/2022,England,3,Uini Atonio,y,55
19/03/2022,England,4,Cameron Woki,y,71
19/03/2022,England,8,Gregory Alldritt,y,80
19/03/2022,England,23,Thomas Ramos,n,3
19/03/2022,England,1,Cyril Baille,y,51
19/03/2022,England,19,Romain Taofifenua,n,30
19/03/2022,England,21,Dylan Cretin,n,9
19/03/2022,England,18,Mohamed Haouas,n,25
19/03/2022,England,20,Thibaud Flament,n,9
19/03/2022,England,22,Maxime Lucu,n,3
19/03/2022,England,5,Paul Willemse,y,50
19/03/2022,England,12,Jonathan Danty,y,80
02/07/2022,Japan,14,Damian Penaud,y,80
02/07/2022,Japan,2,Peato Mauvaka,y,60
02/07/2022,Japan,23,Antoine Hastoy,n,11
02/07/2022,Japan,12,Yoram Moefana,y,80
02/07/2022,Japan,1,Jean-Baptiste Gros,y,46
02/07/2022,Japan,15,Melvyn Jaminet,y,80
02/07/2022,Japan,21,Sekou Macalou,n,19
02/07/2022,Japan,10,Matthieu Jalibert,y,69
02/07/2022,Japan,22,Baptiste Couilloud,n,11
02/07/2022,Japan,11,Matthis Lebel,y,80
02/07/2022,Japan,3,Demba Bamba,y,46
02/07/2022,Japan,20,Selevasio Tolofua,n,16
02/07/2022,Japan,18,Sipili Falatea,n,34
02/07/2022,Japan,8,Yoan Tanga,y,64
02/07/2022,Japan,16,Pierre Bourgarit,n,20
02/07/2022,Japan,7,Dylan Cretin,y,80
02/07/2022,Japan,5,Thomas Jolmes,y,44
02/07/2022,Japan,13,Virimi Vakatawa,y,61
02/07/2022,Japan,6,Charles Ollivon,y,80
02/07/2022,Japan,19,Thomas Lavault,n,36
02/07/2022,Japan,17,Dany Priso,n,34
02/07/2022,Japan,4,Thibaud Flament,y,80
02/07/2022,Japan,9,Maxime Lucu,y,69
09/07/2022,Japan,14,Damian Penaud,y,64
09/07/2022,Japan,2,Peato Mauvaka,y,43
09/07/2022,Japan,23,Antoine Hastoy,n,0
09/07/2022,Japan,12,Yoram Moefana,y,80
09/07/2022,Japan,1,Jean-Baptiste Gros,y,45
09/07/2022,Japan,20,Ibrahim Diallo,n,37
09/07/2022,Japan,21,Sekou Macalou,n,16
09/07/2022,Japan,10,Matthieu Jalibert,y,80
09/07/2022,Japan,22,Baptiste Couilloud,n,30
09/07/2022,Japan,11,Matthis Lebel,y,80
09/07/2022,Japan,3,Demba Bamba,y,45
09/07/2022,Japan,18,Sipili Falatea,n,35
09/07/2022,Japan,8,Yoan Tanga,y,80
09/07/2022,Japan,16,Pierre Bourgarit,n,37
09/07/2022,Japan,6,Dylan Cretin,y,43
09/07/2022,Japan,5,Thomas Jolmes,y,43
09/07/2022,Japan,13,Virimi Vakatawa,y,80
09/07/2022,Japan,7,Charles Ollivon,y,80
09/07/2022,Japan,19,Thomas Lavault,n,37
09/07/2022,Japan,17,Dany Priso,n,35
09/07/2022,Japan,4,Thibaud Flament,y,80
09/07/2022,Japan,9,Maxime Lucu,y,50
09/07/2022,Japan,15,Max Spring,y,80
05/11/2022,Australia,14,Damian Penaud,y,80
05/11/2022,Australia,16,Peato Mauvaka,n,26
05/11/2022,Australia,11,Yoram Moefana,y,80
05/11/2022,Australia,2,Julien Marchand,y,54
05/11/2022,Australia,10,Romain Ntamack,y,58
05/11/2022,Australia,9,Antoine Dupont,y,80
05/11/2022,Australia,21,Sekou Macalou,n,0
05/11/2022,Australia,23,Matthieu Jalibert,n,22
05/11/2022,Australia,20,Matthis Lebel,n,13
05/11/2022,Australia,13,Gael Fickou,y,67
05/11/2022,Australia,18,Sipili Falatea,n,26
05/11/2022,Australia,6,Anthony Jelonch,y,80
05/11/2022,Australia,3,Uini Atonio,y,54
05/11/2022,Australia,4,Cameron Woki,y,51
05/11/2022,Australia,8,Gregory Alldritt,y,80
05/11/2022,Australia,15,Thomas Ramos,y,80
05/11/2022,Australia,1,Cyril Baille,y,54
05/11/2022,Australia,19,Romain Taofifenua,n,29
05/11/2022,Australia,7,Charles Ollivon,y,80
05/11/2022,Australia,17,Dany Priso,n,26
05/11/2022,Australia,5,Thibaud Flament,y,80
05/11/2022,Australia,22,Maxime Lucu,n,0
05/11/2022,Australia,12,Jonathan Danty,y,80
12/11/2022,South Africa,14,Damian Penaud,y,80
12/11/2022,South Africa,16,Peato Mauvaka,n,19
12/11/2022,South Africa,11,Yoram Moefana,y,80
12/11/2022,South Africa,2,Julien Marchand,y,61
12/11/2022,South Africa,10,Romain Ntamack,y,70
12/11/2022,South Africa,9,Antoine Dupont,y,80
12/11/2022,South Africa,21,Sekou Macalou,n,68
12/11/2022,South Africa,23,Matthieu Jalibert,n,10
12/11/2022,South Africa,13,Gael Fickou,y,80
12/11/2022,South Africa,18,Sipili Falatea,n,30
12/11/2022,South Africa,6,Anthony Jelonch,y,80
12/11/2022,South Africa,20,Bastien Chalureau,n,3
12/11/2022,South Africa,3,Uini Atonio,y,50
12/11/2022,South Africa,4,Cameron Woki,y,77
12/11/2022,South Africa,8,Gregory Alldritt,y,53
12/11/2022,South Africa,15,Thomas Ramos,y,80
12/11/2022,South Africa,1,Cyril Baille,y,33
12/11/2022,South Africa,19,Romain Taofifenua,n,48
12/11/2022,South Africa,17,Reda Wardi,n,47
12/11/2022,South Africa,7,Charles Ollivon,y,80
12/11/2022,South Africa,5,Thibaud Flament,y,32
12/11/2022,South Africa,22,Maxime Lucu,n,27
12/11/2022,South Africa,12,Jonathan Danty,y,12
20/11/2022,Japan,14,Damian Penaud,y,80
20/11/2022,Japan,16,Peato Mauvaka,n,21
20/11/2022,Japan,11,Yoram Moefana,y,80
20/11/2022,Japan,2,Julien Marchand,y,59
20/11/2022,Japan,10,Romain Ntamack,y,57
20/11/2022,Japan,21,Sekou Macalou,n,65
20/11/2022,Japan,23,Matthieu Jalibert,n,23
20/11/2022,Japan,22,Baptiste Couilloud,n,10
20/11/2022,Japan,13,Gael Fickou,y,15
20/11/2022,Japan,18,Sipili Falatea,n,34
20/11/2022,Japan,6,Anthony Jelonch,y,80
20/11/2022,Japan,20,Bastien Chalureau,n,21
20/11/2022,Japan,3,Uini Atonio,y,46
20/11/2022,Japan,19,Florian Verhaeghe,n,5
20/11/2022,Japan,4,Cameron Woki,y,75
20/11/2022,Japan,8,Gregory Alldritt,y,80
20/11/2022,Japan,15,Thomas Ramos,y,80
20/11/2022,Japan,5,Romain Taofifenua,y,59
20/11/2022,Japan,1,Reda Wardi,y,62
20/11/2022,Japan,7,Charles Ollivon,y,80
20/11/2022,Japan,17,Dany Priso,n,18
20/11/2022,Japan,9,Maxime Lucu,y,70
20/11/2022,Japan,12,Jonathan Danty,y,80
05/02/2023,Italy,14,Damian Penaud,y,80
05/02/2023,Italy,12,Yoram Moefana,y,80
05/02/2023,Italy,2,Julien Marchand,y,63
05/02/2023,Italy,10,Romain Ntamack,y,65
05/02/2023,Italy,9,Antoine Dupont,y,80
05/02/2023,Italy,21,Sekou Macalou,n,18
05/02/2023,Italy,23,Matthieu Jalibert,n,15
05/02/2023,Italy,13,Gael Fickou,y,80
05/02/2023,Italy,18,Sipili Falatea,n,28
05/02/2023,Italy,6,Anthony Jelonch,y,80
05/02/2023,Italy,3,Uini Atonio,y,52
05/02/2023,Italy,8,Gregory Alldritt,y,62
05/02/2023,Italy,22,Nolann Le Garrec,n,0
05/02/2023,Italy,15,Thomas Ramos,y,80
05/02/2023,Italy,1,Cyril Baille,y,52
05/02/2023,Italy,11,Ethan Dumortier,y,80
05/02/2023,Italy,16,Gaetan Barlot,n,17
05/02/2023,Italy,19,Romain Taofifenua,n,26
05/02/2023,Italy,17,Reda Wardi,n,28
05/02/2023,Italy,7,Charles Ollivon,y,80
05/02/2023,Italy,20,Thomas Lavault,n,0
05/02/2023,Italy,4,Thibaud Flament,y,80
05/02/2023,Italy,5,Paul Willemse,y,54
11/02/2023,Ireland,14,Damian Penaud,y,80
11/02/2023,Ireland,12,Yoram Moefana,y,80
11/02/2023,Ireland,20,Francois Cros,n,11
11/02/2023,Ireland,2,Julien Marchand,y,74
11/02/2023,Ireland,10,Romain Ntamack,y,80
11/02/2023,Ireland,9,Antoine Dupont,y,80
11/02/2023,Ireland,21,Sekou Macalou,n,28
11/02/2023,Ireland,23,Matthieu Jalibert,n,18
11/02/2023,Ireland,22,Baptiste Couilloud,n,0
11/02/2023,Ireland,13,Gael Fickou,y,80
11/02/2023,Ireland,18,Sipili Falatea,n,23
11/02/2023,Ireland,6,Anthony Jelonch,y,80
11/02/2023,Ireland,3,Uini Atonio,y,57
11/02/2023,Ireland,8,Gregory Alldritt,y,52
11/02/2023,Ireland,15,Thomas Ramos,y,62
11/02/2023,Ireland,1,Cyril Baille,y,58
11/02/2023,Ireland,11,Ethan Dumortier,y,80
11/02/2023,Ireland,16,Gaetan Barlot,n,6
11/02/2023,Ireland,19,Romain Taofifenua,n,34
11/02/2023,Ireland,17,Reda Wardi,n,22
11/02/2023,Ireland,7,Charles Ollivon,y,69
11/02/2023,Ireland,4,Thibaud Flament,y,80
11/02/2023,Ireland,5,Paul Willemse,y,46
26/02/2023,Scotland,14,Damian Penaud,y,80
26/02/2023,Scotland,12,Yoram Moefana,y,80
26/02/2023,Scotland,20,Francois Cros,n,11
26/02/2023,Scotland,2,Julien Marchand,y,70
26/02/2023,Scotland,10,Romain Ntamack,y,69
26/02/2023,Scotland,9,Antoine Dupont,y,80
26/02/2023,Scotland,21,Sekou Macalou,n,0
26/02/2023,Scotland,23,Matthieu Jalibert,n,11
26/02/2023,Scotland,22,Baptiste Couilloud,n,0
26/02/2023,Scotland,13,Gael Fickou,y,80
26/02/2023,Scotland,18,Sipili Falatea,n,67
26/02/2023,Scotland,6,Anthony Jelonch,y,69
26/02/2023,Scotland,8,Gregory Alldritt,y,13
26/02/2023,Scotland,15,Thomas Ramos,y,80
26/02/2023,Scotland,1,Cyril Baille,y,63
26/02/2023,Scotland,11,Ethan Dumortier,y,80
26/02/2023,Scotland,16,Gaetan Barlot,n,10
26/02/2023,Scotland,19,Romain Taofifenua,n,27
26/02/2023,Scotland,17,Reda Wardi,n,17
26/02/2023,Scotland,3,Mohamed Haouas,y,80
26/02/2023,Scotland,7,Charles Ollivon,y,80
26/02/2023,Scotland,4,Thibaud Flament,y,80
26/02/2023,Scotland,5,Paul Willemse,y,53
11/03/2023,England,14,Damian Penaud,y,80
11/03/2023,England,16,Peato Mauvaka,n,18
11/03/2023,England,22,Yoram Moefana,n,15
11/03/2023,England,6,Francois Cros,y,80
11/03/2023,England,2,Julien Marchand,y,62
11/03/2023,England,10,Romain Ntamack,y,73
11/03/2023,England,23,Melvyn Jaminet,n,7
11/03/2023,England,9,Antoine Dupont,y,69
11/03/2023,England,20,Sekou Macalou,n,17
11/03/2023,England,13,Gael Fickou,y,80
11/03/2023,England,3,Dorian Aldegheri,y,50
11/03/2023,England,18,Sipili Falatea,n,30
11/03/2023,England,8,Gregory Alldritt,y,80
11/03/2023,England,15,Thomas Ramos,y,80
11/03/2023,England,1,Cyril Baille,y,62
11/03/2023,England,11,Ethan Dumortier,y,80
11/03/2023,England,19,Romain Taofifenua,n,30
11/03/2023,England,17,Reda Wardi,n,18
11/03/2023,England,7,Charles Ollivon,y,63
11/03/2023,England,4,Thibaud Flament,y,80
11/03/2023,England,21,Maxime Lucu,n,11
11/03/2023,England,5,Paul Willemse,y,50
11/03/2023,England,12,Jonathan Danty,y,65
18/03/2023,Wales,14,Damian Penaud,y,80
18/03/2023,Wales,16,Peato Mauvaka,n,29
